input_desc,target_desc,index,match_fuzzy,score_fuzzy,match_tfidf,score_tfidf,match_embed,score_embed,match_o3
"salad dressing, blue or roquefort cheese dressing, commercial, regular","salad dressing, blue or roquefort cheese dressing, commercial, regular",430,"salad dressing, blue or roquefort cheese dressing, commercial, regular",100.0,"salad dressing, blue or roquefort cheese dressing, commercial, regular",1.0,"salad dressing, blue or roquefort cheese dressing, commercial, regular",1.0000004,"salad dressing, blue or roquefort cheese dressing, commercial, regular"
"soup, clam chowder, new england, canned, condensed","soup, clam chowder, new england, canned, condensed",431,"soup, clam chowder, new england, canned, condensed",100.0,"soup, clam chowder, new england, canned, condensed",1.0000000000000002,"soup, clam chowder, new england, canned, condensed",0.9999998,"soup, clam chowder, new england, canned, condensed"
"mollusks, octopus, common, cooked, moist heat","mollusks, octopus, common, cooked, moist heat",432,"mollusks, octopus, common, cooked, moist heat",100.0,"mollusks, octopus, common, cooked, moist heat",1.0,"mollusks, octopus, common, cooked, moist heat",1.0000002,"mollusks, octopus, common, cooked, moist heat"
"candies, hard","candies, hard",433,"candies, hard",100.0,"candies, hard",1.0000000000000002,"candies, hard",0.9999999,"candies, hard"
"beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised","beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",434,"beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",100.0,"beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",1.0000000000000002,"beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",0.99999964,"beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised"
"sauce, hoisin, ready-to-serve","sauce, hoisin, ready-to-serve",435,"sauce, hoisin, ready-to-serve",100.0,"sauce, hoisin, ready-to-serve",1.0000000000000002,"sauce, hoisin, ready-to-serve",1.0000001,"sauce, hoisin, ready-to-serve"
"cake, snack cakes, creme-filled, chocolate with frosting","cake, snack cakes, creme-filled, chocolate with frosting",436,"cake, snack cakes, creme- filled, chocolate with frosting",100.0,"cake, snack cakes, creme- filled, chocolate with frosting",1.0000000000000002,"cake, snack cakes, creme- filled, chocolate with frosting",0.9999997,"cake, snack cakes, creme-filled, chocolate with frosting"
"guavas, common, raw","guavas, common, raw",437,"guavas, common, raw",100.0,"guavas, common, raw",1.0,"guavas, common, raw",0.99999994,"guavas, common, raw"
"apples, raw, without skin","apples, raw, without skin",438,"apples, raw, with skin",100.0,"apples, raw, with skin",1.0,"apples, raw, without skin",1.0000005,"apples, raw, without skin"
"grapefruit, raw, pink and red, all areas","grapefruit, raw, pink and red, all areas",439,"grapefruit, raw, pink and red, all areas",100.0,"grapefruit, raw, pink and red, all areas",1.0000000000000002,"grapefruit, raw, pink and red, all areas",1.0,"grapefruit, raw, pink and red, all areas"
"nuts, coconut meat, raw","nuts, coconut meat, raw",440,"nuts, coconut meat, raw",100.0,"nuts, coconut meat, raw",1.0,"nuts, coconut meat, raw",1.0000001,"nuts, coconut meat, raw"
"soymilk, original and vanilla, with added calcium, vitamins a and d","soymilk, original and vanilla, with added calcium, vitamins a and d",441,"soymilk, original and vanilla, with added calcium, vitamins a and d",100.0,"soymilk, original and vanilla, with added calcium, vitamins a and d",1.0,"soymilk, original and vanilla, with added calcium, vitamins a and d",1.0000002,"soymilk, original and vanilla, with added calcium, vitamins a and d"
"bulgur, cooked","bulgur, cooked",442,"bulgur, cooked",100.0,"bulgur, cooked",1.0000000000000002,"bulgur, cooked",1.0000002,"bulgur, cooked"
"snacks, popcorn, caramel-coated, without peanuts","snacks, popcorn, caramel-coated, without peanuts",443,"snacks, popcorn, caramel-coated, without peanuts",100.0,"snacks, popcorn, caramel-coated, without peanuts",1.0,"snacks, popcorn, caramel-coated, without peanuts",0.99999976,"snacks, popcorn, caramel-coated, without peanuts"
"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie","creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",444,"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",100.0,"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",1.0,"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",1.0000004,"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie"
"salad dressing, coleslaw","salad dressing, coleslaw",445,"salad dressing, coleslaw",100.0,"salad dressing, coleslaw",1.0000000000000002,"salad dressing, coleslaw",1.0000002,"salad dressing, coleslaw"
"alcoholic beverage, wine, dessert, sweet","alcoholic beverage, wine, dessert, sweet",446,"alcoholic beverage, wine, dessert, sweet",100.0,"alcoholic beverage, wine, dessert, sweet",1.0,"alcoholic beverage, wine, dessert, sweet",1.0000007,"alcoholic beverage, wine, dessert, sweet"
"pears, raw","pears, raw",447,"pears, raw",100.0,"pears, raw",1.0000000000000002,"pears, raw",1.0000001,"pears, raw"
"split pea soup, canned, reduced sodium, prepared with water or ready-to serve","split pea soup, canned, reduced sodium, prepared with water or ready-to serve",448,"split pea soup, canned, reduced sodium, prepared with water or ready-to serve",100.0,"split pea soup, canned, reduced sodium, prepared with water or ready-to serve",1.0,"split pea soup, canned, reduced sodium, prepared with water or ready-to serve",0.99999976,"split pea soup, canned, reduced sodium, prepared with water or ready-to serve"
"beans, black turtle, mature seeds, cooked, boiled, without salt","beans, black turtle soup, mature seeds, cooked, boiled, without salt",449,"beans, black turtle soup, mature seeds, cooked, boiled, with salt",94.6236559139785,"beans, black turtle soup, mature seeds, cooked, boiled, with salt",0.967921830220353,"beans, black turtle soup, mature seeds, cooked, boiled, without salt",0.98921466,"beans, black turtle soup, mature seeds, cooked, boiled, without salt"
"snacks, kellogg, kellogg's rice krispies treats squares","snacks, kellogg, kellogg's rice krispies treats squares",450,"snacks, kellogg, kellogg's rice krispies treats squares",100.0,"snacks, kellogg, kellogg's rice krispies treats squares",1.0,"snacks, kellogg, kellogg's rice krispies treats squares",1.0000002,"snacks, kellogg, kellogg's rice krispies treats squares"
"oil, pam cooking spray, original","oil, pam cooking spray, original",451,"oil, pam cooking spray, original",100.0,"oil, pam cooking spray, original",1.0000000000000002,"oil, pam cooking spray, original",0.9999995,"oil, pam cooking spray, original"
"candies, reese's peanut butter cups","candies, reese's peanut butter cups",452,"candies, reese's peanut butter cups",100.0,"candies, reese's peanut butter cups",1.0000000000000002,"candies, reese's peanut butter cups",0.9999997,"candies, reese's peanut butter cups"
"beef, cured, breakfast strips, cooked","beef, cured, breakfast strips, cooked",453,"beef, cured, breakfast strips, cooked",100.0,"beef, cured, breakfast strips, cooked",1.0,"beef, cured, breakfast strips, cooked",1.0,"beef, cured, breakfast strips, cooked"
"soup, minestrone, canned, condensed","soup, minestrone, canned, condensed",454,"soup, minestrone, canned, condensed",100.0,"soup, minestrone, canned, condensed",1.0000000000000002,"soup, minestrone, canned, condensed",1.0000004,"soup, minestrone, canned, condensed"
"formulated bar, high fiber, chewy, oats and chocolate","formulated bar, high fiber, chewy, oats and chocolate",455,"formulated bar, high fiber, chewy, oats and chocolate",100.0,"formulated bar, high fiber, chewy, oats and chocolate",1.0000000000000002,"formulated bar, high fiber, chewy, oats and chocolate",0.9999996,"formulated bar, high fiber, chewy, oats and chocolate"
"quinoa, cooked","quinoa, cooked",456,"quinoa, cooked",100.0,"quinoa, cooked",1.0,"quinoa, cooked",0.99999994,"quinoa, cooked"
"beverages, carbonated, ginger ale","carbonated beverage, ginger ale",457,"carbonated beverage, ginger ale",68.96551724137932,"carbonated beverage, ginger ale",1.0,"carbonated beverage, ginger ale",0.9911141,"beverages, almond milk, unsweetened, shelf stable"
"arugula, raw","arugula, raw",458,"arugula, raw",100.0,"arugula, raw",1.0000000000000002,"arugula, raw",1.0000001,"arugula, raw"
"pancakes, plain, dry mix, incomplete (includes buttermilk)","pancakes, plain, dry mix, incomplete (includes buttermilk)",459,"pancakes, plain, dry mix, incomplete (includes buttermilk)",100.0,"pancakes, plain, dry mix, incomplete (includes buttermilk)",1.0,"pancakes, plain, dry mix, incomplete (includes buttermilk)",0.9999997,"pancakes, plain, dry mix, incomplete (includes buttermilk)"
"papayas, raw","papayas, raw",460,"papayas, raw",100.0,"papayas, raw",1.0000000000000002,"papayas, raw",1.0,"papayas, raw"
"beverages, coffee, brewed, prepared with tap water, decaffeinated","coffee, brewed from grounds, prepared with tap water, decaffeinated",461,"coffee, brewed from grounds, prepared with tap water, decaffeinated",84.0,"coffee, brewed from grounds, prepared with tap water, decaffeinated",0.8830918037044629,"coffee, brewed from grounds, prepared with tap water, decaffeinated",0.94924533,"babyfood, cereal, barley, prepared with whole milk"
"salad dressing, mayonnaise type, regular, with salt","salad dressing, mayonnaise type, regular, with salt",462,"salad dressing, mayonnaise type, regular, with salt",100.0,"salad dressing, mayonnaise type, regular, with salt",1.0,"salad dressing, mayonnaise type, regular, with salt",1.0000002,"salad dressing, mayonnaise type, regular, with salt"
"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",463,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",100.0,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",1.0000000000000002,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",1.0,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)"
"cereals ready-to-eat, granola, homemade","cereals ready-to-eat, granola, homemade",464,"cereals ready-to-eat, granola, homemade",100.0,"cereals ready-to-eat, granola, homemade",1.0,"cereals ready-to-eat, granola, homemade",1.0000002,"cereals ready-to-eat, granola, homemade"
"muffins, blueberry, commercially prepared (includes mini-muffins)","muffins, blueberry, commercially prepared (includes mini-muffins)",465,"muffins, blueberry, commercially prepared (includes mini-muffins)",100.0,"muffins, blueberry, commercially prepared (includes mini-muffins)",1.0,"muffins, blueberry, commercially prepared (includes mini-muffins)",1.0,"muffins, blueberry, commercially prepared (includes mini-muffins)"
"sausage, italian, pork, mild, cooked, pan-fried","sausage, italian, pork, cooked",466,"sausage, italian, pork, cooked",79.36507936507937,"sausage, italian, pork, cooked",0.6270338427050273,"sausage, italian, pork, cooked",0.9603613,"sausage, italian, pork, cooked"
"beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned","beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",467,"beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",100.0,"beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",1.0000000000000002,"beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",0.9999999,"beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned"
"butter, whipped, with salt","butter, whipped, with salt",468,"butter, whipped, with salt",100.0,"butter, whipped, with salt",1.0,"butter, whipped, with salt",1.0000001,"butter, whipped, with salt"
"candies, peanut bar","candies, peanut bar",469,"candies, peanut bar",100.0,"candies, peanut bar",1.0000000000000002,"candies, peanut bar",1.0000004,"candies, peanut bar"
"pineapple juice, canned or bottled, unsweetened, with added ascorbic acid","pineapple juice, canned, unsweetened, with added ascorbic acid",470,"apple juice, canned or bottled, unsweetened, without added ascorbic acid",96.2962962962963,"pineapple juice, canned, unsweetened, with added ascorbic acid",0.9043534782491288,"pineapple juice, canned, unsweetened, with added ascorbic acid",0.987597,"pineapple juice, canned, unsweetened, with added ascorbic acid"
"cherries, sweet, raw","cherries, sweet, raw",471,"cherries, sweet, raw",100.0,"cherries, sweet, raw",1.0000000000000002,"cherries, sweet, raw",0.99999917,"cherries, sweet, raw"
"cheese, provolone, reduced fat","cheese, provolone, reduced fat",472,"cheese, provolone, reduced fat",100.0,"cheese, provolone, reduced fat",1.0000000000000002,"cheese, provolone, reduced fat",1.0000005,"cheese, provolone, reduced fat"
"nectarines, raw","nectarines, raw",473,"nectarines, raw",100.0,"nectarines, raw",1.0,"nectarines, raw",0.9999999,"nectarines, raw"
"butter, light, stick, with salt","butter, light, stick, with salt",474,"butter, light, stick, without salt",100.0,"butter, light, stick, without salt",1.0,"butter, light, stick, with salt",0.99999994,"butter, light, stick, with salt"
"beverages, pepsico quaker, gatorade, g performance o 2, ready-to-drink.","sports drink, pepsico quaker gatorade, gatorade, original, fruit-flavored, ready-to-drink",475,"sports drink, pepsico quaker gatorade, gatorade, original, fruit-flavored, ready-to-drink",65.21739130434783,"sports drink, pepsico quaker gatorade, gatorade, original, fruit-flavored, ready-to-drink",0.6803773874215782,"sports drink, pepsico quaker gatorade, gatorade, original, fruit-flavored, ready-to-drink",0.93248224,"beverages, coconut milk, sweetened, fortified with calcium, vitamins a, b12, d2"
fish broth,fish broth,476,fish broth,100.0,fish broth,1.0000000000000002,fish broth,1.0000004,fish broth
