"food_id","food_name","orig_food_id","orig_food_common_name_uncleaned","orig_food_common_name","citation","food_V2_ID"
269,"Other bread","18383","Bread, protein, toasted (includes gluten)","bread protein toasted includes gluten","USDA",1760
269,"Other bread","18396","Rolls, dinner, plain, prepared from recipe, made with low fat (2%) milk","rolls dinner plain prepared from recipe made with low fat 2 milk","USDA",1761
269,"Other bread","18641","INTERSTATE BRANDS CORP, WONDER Hamburger Rolls","interstate brands corp wonder hamburger rolls","USDA",1762
269,"Other bread","18954","Bread, pound cake type, pan de torta salvadoran","bread pound cake type pan de torta salvadoran","USDA",1763
269,"Other bread","18963","Garlic bread, frozen","garlic bread frozen","USDA",1764
269,"Other bread","18964","Cinnamon buns, frosted (includes honey buns)","cinnamon buns frosted includes honey buns","USDA",1765
269,"Other bread","18972","Bread, cheese","bread cheese","USDA",1766
269,"Other bread","25024","Pretzels, soft, unsalted","pretzels soft unsalted","USDA",1767
269,"Other bread","35140","Bread, kneel down (Navajo)","bread kneel down navajo","USDA",1768
269,"Other bread","43109","Pretzels, soft","pretzels soft","USDA",1769
270,"Breakfast cereal","1020","Breakfast cereal, Muesli with added sugar","breakfast cereal muesli with added sugar","DTU",1770
270,"Breakfast cereal","1021","Breakfast cereal, Muesli without added sugar","breakfast cereal muesli without added sugar","DTU",1771
270,"Breakfast cereal","1012","Breakfast cereal, muesli, average values","breakfast cereal muesli average values","DTU",1772
270,"Breakfast cereal","0043","Cornflakes, average values","cornflakes average values","DTU",1773
270,"Breakfast cereal","1011","Cornflakes, frosted","cornflakes frosted","DTU",1774
270,"Breakfast cereal","08001","Cereals ready-to-eat, KELLOGG, KELLOGG'S ALL-BRAN Original","cereals ready eat kellogg kellogg's all bran original","USDA",1775
270,"Breakfast cereal","08002","Cereals ready-to-eat, POST, ALPHA-BITS","cereals ready eat post alpha bits","USDA",1776
270,"Breakfast cereal","08003","Cereals ready-to-eat, KELLOGG, KELLOGG'S APPLE JACKS","cereals ready eat kellogg kellogg's apple jacks","USDA",1777
270,"Breakfast cereal","08005","Cereals ready-to-eat, KELLOGG, KELLOGG'S ALL-BRAN BRAN BUDS","cereals ready eat kellogg kellogg's all bran bran buds","USDA",1778
270,"Breakfast cereal","08010","Cereals ready-to-eat, QUAKER, CAP'N CRUNCH","cereals ready eat quaker cap'n crunch","USDA",1779
270,"Breakfast cereal","08011","Cereals ready-to-eat, QUAKER, CAP'N CRUNCH with CRUNCHBERRIES","cereals ready eat quaker cap'n crunch with crunchberries","USDA",1780
270,"Breakfast cereal","08012","Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S PEANUT BUTTER CRUNCH","cereals ready eat quaker cap'n crunch's peanut butter crunch","USDA",1781
270,"Breakfast cereal","08013","Cereals ready-to-eat, GENERAL MILLS, CHEERIOS","cereals ready eat general mills cheerios","USDA",1782
270,"Breakfast cereal","08014","Cereals ready-to-eat, KELLOGG, KELLOGG'S COCOA KRISPIES","cereals ready eat kellogg kellogg's cocoa krispies","USDA",1783
270,"Breakfast cereal","08015","Cereals ready-to-eat, POST, COCOA PEBBLES","cereals ready eat post cocoa pebbles","USDA",1784
270,"Breakfast cereal","08017","Cereals ready-to-eat, GENERAL MILLS, COOKIE CRISP","cereals ready eat general mills cookie crisp","USDA",1785
270,"Breakfast cereal","08018","Cereals ready-to-eat, QUAKER, QUAKER CRUNCHY BRAN","cereals ready eat quaker quaker crunchy bran","USDA",1786
270,"Breakfast cereal","08019","Cereals ready-to-eat, GENERAL MILLS Corn CHEX","cereals ready eat general mills corn chex","USDA",1787
270,"Breakfast cereal","08020","Cereals ready-to-eat, KELLOGG, KELLOGG'S Corn Flakes","cereals ready eat kellogg kellogg's corn flakes","USDA",1788
270,"Breakfast cereal","08022","Cereals ready-to-eat, corn flakes, low sodium","cereals ready eat corn flakes low sodium","USDA",1789
270,"Breakfast cereal","08023","Cereals ready-to-eat, KELLOGG, KELLOGG'S CRACKLIN' OAT BRAN","cereals ready eat kellogg kellogg's cracklin' oat bran","USDA",1790
270,"Breakfast cereal","08025","Cereals ready-to-eat, Ralston Crispy Rice","cereals ready eat ralston crispy rice","USDA",1791
270,"Breakfast cereal","08028","Cereals ready-to-eat, KELLOGG, KELLOGG'S ALL-BRAN COMPLETE Wheat Flakes","cereals ready eat kellogg kellogg's all bran complete wheat flakes","USDA",1792
270,"Breakfast cereal","08029","Cereals ready-to-eat, bran flakes, single brand","cereals ready eat bran flakes single brand","USDA",1793
270,"Breakfast cereal","08030","Cereals ready-to-eat, KELLOGG, KELLOGG'S FROOT LOOPS","cereals ready eat kellogg kellogg's froot loops","USDA",1794
270,"Breakfast cereal","08031","Cereals ready-to-eat, KELLOGG'S FROSTED MINI-WHEATS, Big Bite","cereals ready eat kellogg's frosted mini wheats big bite","USDA",1795
270,"Breakfast cereal","08032","Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED RICE KRISPIES","cereals ready eat kellogg kellogg's frosted rice krispies","USDA",1796
270,"Breakfast cereal","08034","Cereals ready-to-eat, POST, FRUITY PEBBLES","cereals ready eat post fruity pebbles","USDA",1797
270,"Breakfast cereal","08035","Cereals ready-to-eat, GENERAL MILLS, GOLDEN GRAHAMS","cereals ready eat general mills golden grahams","USDA",1798
270,"Breakfast cereal","08037","Cereals ready-to-eat, granola, homemade","cereals ready eat granola homemade","USDA",1799
270,"Breakfast cereal","08038","Cereals ready-to-eat, POST, GRAPE-NUTS Cereal","cereals ready eat post grape nuts cereal","USDA",1800
270,"Breakfast cereal","08039","Cereals ready-to-eat, POST, GRAPE-NUTS Flakes","cereals ready eat post grape nuts flakes","USDA",1801
270,"Breakfast cereal","08045","Cereals ready-to-eat, GENERAL MILLS, HONEY NUT CHEERIOS","cereals ready eat general mills honey nut cheerios","USDA",1802
270,"Breakfast cereal","08046","Cereals ready-to-eat, POST, Honeycomb Cereal","cereals ready eat post honeycomb cereal","USDA",1803
270,"Breakfast cereal","08047","Cereals ready-to-eat, QUAKER, KING VITAMAN","cereals ready eat quaker king vitaman","USDA",1804
270,"Breakfast cereal","08048","Cereals ready-to-eat, GENERAL MILLS, KIX","cereals ready eat general mills kix","USDA",1805
270,"Breakfast cereal","08049","Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain","cereals ready eat quaker quaker oat life plain","USDA",1806
270,"Breakfast cereal","08050","Cereals ready-to-eat, GENERAL MILLS, LUCKY CHARMS","cereals ready eat general mills lucky charms","USDA",1807
270,"Breakfast cereal","08053","Cereals ready-to-eat, POST, 100% Bran Cereal","cereals ready eat post 100 bran cereal","USDA",1808
270,"Breakfast cereal","08054","Cereals ready-to-eat, QUAKER, 100% Natural Granola, Oats, Wheat and Honey","cereals ready eat quaker 100 natural granola oats wheat honey","USDA",1809
270,"Breakfast cereal","08057","Cereals ready-to-eat, GENERAL MILLS, Honey Nut CHEX","cereals ready eat general mills honey nut chex","USDA",1810
270,"Breakfast cereal","08058","Cereals ready-to-eat, KELLOGG, KELLOGG'S PRODUCT 19","cereals ready eat kellogg kellogg's product 19","USDA",1811
270,"Breakfast cereal","08059","Cereals ready-to-eat, QUAKER, SWEET CRUNCH/QUISP","cereals ready eat quaker sweet crunch/quisp","USDA",1812
270,"Breakfast cereal","08060","Cereals ready-to-eat, KELLOGG, KELLOGG'S RAISIN BRAN","cereals ready eat kellogg kellogg's raisin bran","USDA",1813
270,"Breakfast cereal","08061","Cereals ready-to-eat, POST Raisin Bran Cereal","cereals ready eat post raisin bran cereal","USDA",1814
270,"Breakfast cereal","08064","Cereals ready-to-eat, GENERAL MILLS, Rice CHEX","cereals ready eat general mills rice chex","USDA",1815
270,"Breakfast cereal","08065","Cereals ready-to-eat, KELLOGG, KELLOGG'S RICE KRISPIES","cereals ready eat kellogg kellogg's rice krispies","USDA",1816
270,"Breakfast cereal","08066","Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice","cereals ready eat quaker quaker puffed rice","USDA",1817
270,"Breakfast cereal","08067","Cereals ready-to-eat, KELLOGG, KELLOGG'S SPECIAL K","cereals ready eat kellogg kellogg's special k","USDA",1818
270,"Breakfast cereal","08068","Cereals ready-to-eat, KELLOGG, KELLOGG'S CORN POPS","cereals ready eat kellogg kellogg's corn pops","USDA",1819
270,"Breakfast cereal","08069","Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED FLAKES","cereals ready eat kellogg kellogg's frosted flakes","USDA",1820
270,"Breakfast cereal","08071","Cereals ready-to-eat, KELLOGG, KELLOGG'S HONEY SMACKS","cereals ready eat kellogg kellogg's honey smacks","USDA",1821
270,"Breakfast cereal","08073","Cereals ready-to-eat, POST, Golden Crisp","cereals ready eat post golden crisp","USDA",1822
270,"Breakfast cereal","08074","Cereals ready-to-eat, Ralston TASTEEOS","cereals ready eat ralston tasteeos","USDA",1823
270,"Breakfast cereal","08076","Cereals ready-to-eat, POST TOASTIES corn flakes","cereals ready eat post toasties corn flakes","USDA",1824
270,"Breakfast cereal","08077","Cereals ready-to-eat, GENERAL MILLS, Whole Grain TOTAL","cereals ready eat general mills whole grain total","USDA",1825
270,"Breakfast cereal","08078","Cereals ready-to-eat, GENERAL MILLS, TRIX","cereals ready eat general mills trix","USDA",1826
270,"Breakfast cereal","08079","Cereals ready-to-eat, WAFFELOS","cereals ready eat waffelos","USDA",1827
270,"Breakfast cereal","08081","Cereals ready-to-eat, POST, Honey Nut Shredded Wheat","cereals ready eat post honey nut shredded wheat","USDA",1828
270,"Breakfast cereal","08082","Cereals ready-to-eat, GENERAL MILLS, Wheat CHEX","cereals ready eat general mills wheat chex","USDA",1829
270,"Breakfast cereal","08083","Cereals ready-to-eat, MALT-O-MEAL, CORN BURSTS","cereals ready eat malt o meal corn bursts","USDA",1830
270,"Breakfast cereal","08084","Cereals ready-to-eat, wheat germ, toasted, plain","cereals ready eat wheat germ toasted plain","USDA",1831
270,"Breakfast cereal","08085","Cereals ready-to-eat, QUAKER, KRETSCHMER Honey Crunch Wheat Germ","cereals ready eat quaker kretschmer honey crunch wheat germ","USDA",1832
270,"Breakfast cereal","08086","Cereals ready-to-eat, GENERAL MILLS, French Toast Crunch","cereals ready eat general mills french toast crunch","USDA",1833
270,"Breakfast cereal","08087","Cereals ready-to-eat, GENERAL MILLS, Multi-Grain Cheerios","cereals ready eat general mills multi grain cheerios","USDA",1834
270,"Breakfast cereal","08089","Cereals ready-to-eat, GENERAL MILLS, WHEATIES","cereals ready eat general mills wheaties","USDA",1835
270,"Breakfast cereal","08100","Cereals, CREAM OF RICE, dry","cereals cream of rice dry","USDA",1836
270,"Breakfast cereal","08101","Cereals, CREAM OF RICE, cooked with water, without salt","cereals cream of rice cooked with water without salt","USDA",1837
270,"Breakfast cereal","08102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","cereals cream of wheat regular 10 minute cooking dry","USDA",1838
270,"Breakfast cereal","08103","Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, without salt","cereals cream of wheat regular 10 minute cooked with water without salt","USDA",1839
270,"Breakfast cereal","08104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","cereals farina enriched assorted brands including cream of wheat quick 1 3 minutes dry","USDA",1840
270,"Breakfast cereal","08105","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), cooked with water, without salt","cereals farina enriched assorted brands including cream of wheat quick 1 3 minutes cooked with water without salt","USDA",1841
270,"Breakfast cereal","08106","Cereals, CREAM OF WHEAT, instant, dry","cereals cream of wheat instant dry","USDA",1842
270,"Breakfast cereal","08107","Cereals, CREAM OF WHEAT, instant, prepared with water, without salt","cereals cream of wheat instant prepared with water without salt","USDA",1843
270,"Breakfast cereal","08108","Cereals, CREAM OF WHEAT, mix'n eat, plain, dry","cereals cream of wheat mix'n eat plain dry","USDA",1844
270,"Breakfast cereal","08109","Cereals, CREAM OF WHEAT, mix'n eat, plain, prepared with water","cereals cream of wheat mix'n eat plain prepared with water","USDA",1845
270,"Breakfast cereal","08110","Cereals, CREAM OF WHEAT, mix'n eat, apple, banana and maple flavored, dry","cereals cream of wheat mix'n eat apple banana maple flavored dry","USDA",1846
270,"Breakfast cereal","08111","Cereals, CREAM OF WHEAT, mix'n eat, apple, banana and maple flavored, prepared","cereals cream of wheat mix'n eat apple banana maple flavored prepared","USDA",1847
270,"Breakfast cereal","08113","Cereals, farina, enriched, cooked with water, without salt","cereals farina enriched cooked with water without salt","USDA",1848
270,"Breakfast cereal","08114","Cereals, MALTEX, dry","cereals maltex dry","USDA",1849
270,"Breakfast cereal","08115","Cereals, MALTEX, cooked with water, without salt","cereals maltex cooked with water without salt","USDA",1850
270,"Breakfast cereal","08116","Cereals, MALT-O-MEAL, plain, dry","cereals malt o meal plain dry","USDA",1851
270,"Breakfast cereal","08118","Cereals, MAYPO, dry","cereals maypo dry","USDA",1852
270,"Breakfast cereal","08119","Cereals, MAYPO, cooked with water, without salt","cereals maypo cooked with water without salt","USDA",1853
270,"Breakfast cereal","08120","Cereals, oats, regular and quick, not fortified, dry","cereals oats regular quick not fortified dry","USDA",1854
270,"Breakfast cereal","08121","Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt","cereals oats regular quick unenriched cooked with water includes boiling microwaving without salt","USDA",1855
270,"Breakfast cereal","08122","Cereals, oats, instant, fortified, plain, dry","cereals oats instant fortified plain dry","USDA",1856
270,"Breakfast cereal","08123","Cereals, oats, instant, fortified, plain, prepared with water (boiling water added or microwaved)","cereals oats instant fortified plain prepared with water boiling water added microwaved","USDA",1857
270,"Breakfast cereal","08124","Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry","cereals quaker instant oatmeal apples cinnamon dry","USDA",1858
